month,Mend_NSS_Mt,Mend_SSS_Mt,Mend_GSR_Mt,Mend_ACR_Mt,Mend_GASB_Mt,Mend_NWGoM_Mt,num_conglomerados,corriente_xcalak_nudos,corriente_mahahual_nudos,corriente_tulum_nudos,corriente_playa_carmen_nudos,corriente_puerto_morelos_nudos,corriente_cancun_nudos,SEMAR_CM_Mt,SEMAR_CC_Mt,SEMAR_CO_Mt,SEMAR_ACO_Mt,semaforo_mensual,conglomerado_cozumel,viento_norte_nudos,viento_sur_nudos,corriente_xcalak_dir,corriente_mahahual_dir,corriente_tulum_dir,corriente_playa_carmen_dir,corriente_puerto_morelos_dir,corriente_cancun_dir,viento_norte_dir,viento_sur_dir,aligned_CM,aligned_ACO,aligned_CO,fuente
2003-03,6.0246207149703e-05,3.96157296104889e-05,0.000363045373420732,0.000189915487061864,0.0442759193321434,0.00629140624389028,,,,,,,,,,,,,,,,,,,,,,,,0.00629140624389028,0.0442759193321434,0.000189915487061864,mendeley
2003-04,0.000121628516679095,9.03784237161811e-05,0.00405168266176031,0.000652999146359093,0.0200853776302899,0.00984929613309215,,,,,,,,,,,,,,,,,,,,,,,,0.00984929613309215,0.0200853776302899,0.000652999146359093,mendeley
2003-05,8.00706321242615e-05,5.17686815211391e-05,0.00751305187842178,0.00158302073094319,0.026361455069855,0.0308662001961754,,,,,,,,,,,,,,,,,,,,,,,,0.0308662001961754,0.026361455069855,0.00158302073094319,mendeley
2003-06,6.51584250522355e-05,1.24273068579743e-05,0.00281081943365541,0.00113757148288875,0.0196471891852572,0.0372623225717933,,,,,,,,,,,,,,,,,,,,,,,,0.0372623225717933,0.0196471891852572,0.00113757148288875,mendeley
2003-07,0.000572421546918449,3.11964272927341e-05,0.00689937173332714,0.000591553068309167,0.0324233508005591,0.0176187360394623,,,,,,,,,,,,,,,,,,,,,,,,0.0176187360394623,0.0324233508005591,0.000591553068309167,mendeley
2003-08,0.0022962946845958,2.32259216195985e-06,0.00543381477775257,0.0010772477227066,0.0394226007051587,0.0151409300068747,,,,,,,,,,,,,,,,,,,,,,,,0.0151409300068747,0.0394226007051587,0.0010772477227066,mendeley
2003-09,0.00823559995245655,0.0,0.00730755268832265,0.000674775796155748,0.0456302169408368,0.00270741637824503,,,,,,,,,,,,,,,,,,,,,,,,0.00270741637824503,0.0456302169408368,0.000674775796155748,mendeley
2003-10,0.0846736795945493,0.0,0.0165850288373133,0.00036168267003379,0.273205365453455,0.00406266138050369,,,,,,,,,,,,,,,,,,,,,,,,0.00406266138050369,0.273205365453455,0.00036168267003379,mendeley
2003-11,0.248546053691488,0.00476247751473364,0.0274347608718361,0.000848359621241102,0.02793092976274,0.00676432257307903,,,,,,,,,,,,,,,,,,,,,,,,0.00676432257307903,0.02793092976274,0.000848359621241102,mendeley
2003-12,0.153791642579627,0.0329143901405511,0.00624005783696704,0.00201353776895616,0.00972259531692741,0.000650392984269736,,,,,,,,,,,,,,,,,,,,,,,,0.000650392984269736,0.00972259531692741,0.00201353776895616,mendeley
2004-01,0.068044950433175,0.0678937978038384,0.00221304115653189,0.000808605419977447,0.0145877579267825,2.73883277759524e-05,,,,,,,,,,,,,,,,,,,,,,,,2.73883277759524e-05,0.0145877579267825,0.000808605419977447,mendeley
2004-02,0.000517511223408036,0.0391627634038297,0.0020568960207393,0.00293639833084552,0.0206860598163072,7.94875617443438e-05,,,,,,,,,,,,,,,,,,,,,,,,7.94875617443438e-05,0.0206860598163072,0.00293639833084552,mendeley
2004-03,0.000611543584311974,0.00883950203388159,0.00506142795138869,0.00173770533390952,0.0455156584881734,0.00749660016764003,,,,,,,,,,,,,,,,,,,,,,,,0.00749660016764003,0.0455156584881734,0.00173770533390952,mendeley
2004-04,3.10974976640352e-05,0.000458314992616636,0.00253129757968699,0.000496856257340404,0.0211089118560988,0.0242982824818573,,,,,,,,,,,,,,,,,,,,,,,,0.0242982824818573,0.0211089118560988,0.000496856257340404,mendeley
2004-05,2.28659387345473e-05,0.000124909733017034,0.00305905642628052,0.000411240999974993,0.00659903492632493,0.0250297148133207,,,,,,,,,,,,,,,,,,,,,,,,0.0250297148133207,0.00659903492632493,0.000411240999974993,mendeley
2004-06,4.10999861657068e-05,0.0,0.000660264609618309,0.000389745266614497,0.00587530551186581,0.0538462818982825,,,,,,,,,,,,,,,,,,,,,,,,0.0538462818982825,0.00587530551186581,0.000389745266614497,mendeley
2004-07,0.000709502420144993,2.85044043446092e-05,0.00563619831522809,0.000217073377335197,0.0102194321134707,0.0806290964978948,,,,,,,,,,,,,,,,,,,,,,,,0.0806290964978948,0.0102194321134707,0.000217073377335197,mendeley
2004-08,0.00164130357790248,5.48508967113861e-05,0.0195287597959918,0.00059989095103496,0.00553077147533483,0.00117785505030863,,,,,,,,,,,,,,,,,,,,,,,,0.00117785505030863,0.00553077147533483,0.00059989095103496,mendeley
2004-09,0.000230791422599523,3.13951576976423e-05,0.0106725821138662,0.000556123847099173,0.0153349385448851,0.00180001560052382,,,,,,,,,,,,,,,,,,,,,,,,0.00180001560052382,0.0153349385448851,0.000556123847099173,mendeley
2004-10,0.000669590552328756,4.28196510656886e-05,0.00663066654311191,0.000522679344188006,0.0116971472240453,6.33674914353293e-05,,,,,,,,,,,,,,,,,,,,,,,,6.33674914353293e-05,0.0116971472240453,0.000522679344188006,mendeley
2004-11,9.13759583279594e-05,4.79419911943779e-05,0.00185917868532572,0.00041604293494801,0.0344046671976041,0.0128326717470769,,,,,,,,,,,,,,,,,,,,,,,,0.0128326717470769,0.0344046671976041,0.00041604293494801,mendeley
2004-12,0.000708632831996567,6.64160563844387e-05,0.000305195208565067,6.75097543474097e-05,0.0734651044923195,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0734651044923195,6.75097543474097e-05,mendeley
2005-01,0.000213840491556532,0.000251048574051367,0.000645519792227393,5.57923680247825e-05,0.011222315912622,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.011222315912622,5.57923680247825e-05,mendeley
2005-02,0.0,0.000160443081500141,0.00175847148207307,0.000324745318849109,0.050976174725649,0.0026991439431124,,,,,,,,,,,,,,,,,,,,,,,,0.0026991439431124,0.050976174725649,0.000324745318849109,mendeley
2005-03,7.95125538530783e-08,7.97538559301358e-05,0.00122185635805434,0.000126661700581678,0.0284429420768514,0.0348343396748121,,,,,,,,,,,,,,,,,,,,,,,,0.0348343396748121,0.0284429420768514,0.000126661700581678,mendeley
2005-04,4.99491746097647e-07,0.00025792531899495,0.00106121232078934,9.91551929123382e-05,0.0483029982562099,0.0759460048265929,,,,,,,,,,,,,,,,,,,,,,,,0.0759460048265929,0.0483029982562099,9.91551929123382e-05,mendeley
2005-05,3.68856447442312e-05,2.32937709126588e-05,0.0137607612746229,0.00104840926372792,0.0331478475981674,0.116278048008778,,,,,,,,,,,,,,,,,,,,,,,,0.116278048008778,0.0331478475981674,0.00104840926372792,mendeley
2005-06,0.00056666511485226,0.000305289974015864,0.00961979315472579,0.00119587937620537,0.00726001701911189,0.168872893406502,,,,,,,,,,,,,,,,,,,,,,,,0.168872893406502,0.00726001701911189,0.00119587937620537,mendeley
2005-07,0.00648542377281806,5.40642606603114e-06,0.0289162107431464,0.00108225974507257,0.0139595747255174,0.116877051438885,,,,,,,,,,,,,,,,,,,,,,,,0.116877051438885,0.0139595747255174,0.00108225974507257,mendeley
2005-08,0.0290687933825189,5.52088745746033e-05,0.0566596406882738,0.00201661029690322,0.053793349991952,0.0463739415173442,,,,,,,,,,,,,,,,,,,,,,,,0.0463739415173442,0.053793349991952,0.00201661029690322,mendeley
2005-09,0.0436326955953619,1.5226731248049e-05,0.0781800523428017,0.000724933063841604,0.053923566843722,0.000327788938062625,,,,,,,,,,,,,,,,,,,,,,,,0.000327788938062625,0.053923566843722,0.000724933063841604,mendeley
2005-10,0.0750446266285255,6.21664215714191e-06,0.0404586590943366,0.00108901540939735,0.0324920542050497,2.7131267865343e-05,,,,,,,,,,,,,,,,,,,,,,,,2.7131267865343e-05,0.0324920542050497,0.00108901540939735,mendeley
2005-11,0.139628782798196,0.000107394655790657,0.0106962067246204,0.000881227684203608,0.106969371780762,5.15843187174596e-05,,,,,,,,,,,,,,,,,,,,,,,,5.15843187174596e-05,0.106969371780762,0.000881227684203608,mendeley
2005-12,0.00518296429644833,0.000133638522678261,0.000400287120376106,0.000427428112155511,0.00871918573837419,0.000234215087692917,,,,,,,,,,,,,,,,,,,,,,,,0.000234215087692917,0.00871918573837419,0.000427428112155511,mendeley
2006-01,2.61318744670973e-05,5.4609368068455e-05,7.92208776942829e-05,2.16644201542522e-05,0.000469246582198457,0.000596300255409716,,,,,,,,,,,,,,,,,,,,,,,,0.000596300255409716,0.000469246582198457,2.16644201542522e-05,mendeley
2006-02,1.79125177562014e-05,0.000248895208231893,0.000262185980644006,0.000303642064305485,0.00271300356360241,0.00120645123681187,,,,,,,,,,,,,,,,,,,,,,,,0.00120645123681187,0.00271300356360241,0.000303642064305485,mendeley
2006-03,2.33897479787402e-05,0.000295800958100466,0.000783149419438132,0.00029438222599174,0.00198264265171498,0.000924687568970562,,,,,,,,,,,,,,,,,,,,,,,,0.000924687568970562,0.00198264265171498,0.00029438222599174,mendeley
2006-04,5.03241186420382e-05,0.000279613567112691,0.000181618641319922,0.00070967108213749,0.0303403824588987,0.0100792184222336,,,,,,,,,,,,,,,,,,,,,,,,0.0100792184222336,0.0303403824588987,0.00070967108213749,mendeley
2006-05,0.000169540914859181,5.66123141231785e-05,0.00136434835328822,0.000514681616899736,0.028535453465113,0.00391015481248022,,,,,,,,,,,,,,,,,,,,,,,,0.00391015481248022,0.028535453465113,0.000514681616899736,mendeley
2006-06,0.000224587905933284,3.14187823205563e-05,0.00231819562326857,0.00394138439294498,0.011100862431097,0.0121567817482178,,,,,,,,,,,,,,,,,,,,,,,,0.0121567817482178,0.011100862431097,0.00394138439294498,mendeley
2006-07,0.0100127764397118,7.23357634569766e-07,0.0147333289168274,0.000430731868367396,0.0540449672474384,0.0108455816957012,,,,,,,,,,,,,,,,,,,,,,,,0.0108455816957012,0.0540449672474384,0.000430731868367396,mendeley
2006-08,0.0531120434929482,0.000288087423399716,0.0592541836726517,0.00123331796270321,0.0411749140632681,0.0051537419394754,,,,,,,,,,,,,,,,,,,,,,,,0.0051537419394754,0.0411749140632681,0.00123331796270321,mendeley
2006-09,0.0515877078694921,2.53535127966629e-05,0.0301985768516231,0.000377625188262243,0.0403724014327427,0.000115058185021521,,,,,,,,,,,,,,,,,,,,,,,,0.000115058185021521,0.0403724014327427,0.000377625188262243,mendeley
2006-10,0.200991378052029,0.000494506788074297,0.0683234365432397,0.000687694839733648,0.0313684906288675,0.000582945971602804,,,,,,,,,,,,,,,,,,,,,,,,0.000582945971602804,0.0313684906288675,0.000687694839733648,mendeley
2006-11,0.473376729149085,0.00929680915216039,0.0646055620363054,0.00113739229002875,0.0157926266829488,9.05795310960365e-05,,,,,,,,,,,,,,,,,,,,,,,,9.05795310960365e-05,0.0157926266829488,0.00113739229002875,mendeley
2006-12,0.457539140906435,0.0255246848931638,0.0321045380860801,0.00010089568911966,0.0110048125295539,0.000357030737246284,,,,,,,,,,,,,,,,,,,,,,,,0.000357030737246284,0.0110048125295539,0.00010089568911966,mendeley
2007-01,0.298972742102735,0.0469692977216788,0.028712072798752,0.00118247827010843,0.00253869889639811,0.00074311261836305,,,,,,,,,,,,,,,,,,,,,,,,0.00074311261836305,0.00253869889639811,0.00118247827010843,mendeley
2007-02,0.00189266214067344,0.0209338219154413,0.002051655386793,0.00267393084869574,0.0177886258902906,0.0127378035523717,,,,,,,,,,,,,,,,,,,,,,,,0.0127378035523717,0.0177886258902906,0.00267393084869574,mendeley
2007-03,0.000532834842174381,0.0049582054763484,0.00141425189485809,0.00199477442464739,0.0278609375431395,0.020801119261176,,,,,,,,,,,,,,,,,,,,,,,,0.020801119261176,0.0278609375431395,0.00199477442464739,mendeley
2007-04,8.13247555410044e-05,0.00086789387176077,0.00140116252674745,0.000878295393972749,0.00732629549793475,0.048248653584476,,,,,,,,,,,,,,,,,,,,,,,,0.048248653584476,0.00732629549793475,0.000878295393972749,mendeley
2007-05,4.22175650470535e-05,0.000124022567484545,0.00128567563355821,0.000375054091393096,0.00384641047729141,0.0364703558112337,,,,,,,,,,,,,,,,,,,,,,,,0.0364703558112337,0.00384641047729141,0.000375054091393096,mendeley
2007-06,0.000249206217495335,8.34111511849187e-05,0.0015815292390495,0.00139602888459484,0.00438255588934351,0.05021137163498,,,,,,,,,,,,,,,,,,,,,,,,0.05021137163498,0.00438255588934351,0.00139602888459484,mendeley
2007-07,0.000654814989820874,1.41327592372988e-05,0.0156337631547172,0.00153252297141157,0.0129304005455845,0.020233839129888,,,,,,,,,,,,,,,,,,,,,,,,0.020233839129888,0.0129304005455845,0.00153252297141157,mendeley
2007-08,0.00228850422702327,5.18166921654029e-06,0.0151841470871435,0.000549819310492694,0.0773491441935672,0.00946670977100882,,,,,,,,,,,,,,,,,,,,,,,,0.00946670977100882,0.0773491441935672,0.000549819310492694,mendeley
2007-09,0.0255294758946051,1.2565038487935e-05,0.0714335059241167,0.000758528064544009,0.0715141313515372,0.00143526397882089,,,,,,,,,,,,,,,,,,,,,,,,0.00143526397882089,0.0715141313515372,0.000758528064544009,mendeley
2007-10,0.144050453735286,0.00101311570151886,0.0631578473253606,0.000835838650010189,0.0779926390227518,0.00552091474828903,,,,,,,,,,,,,,,,,,,,,,,,0.00552091474828903,0.0779926390227518,0.000835838650010189,mendeley
2007-11,0.308536676731922,0.0200404236282164,0.0157876401728992,0.00154125099991346,0.0479734042145007,0.00717065356740997,,,,,,,,,,,,,,,,,,,,,,,,0.00717065356740997,0.0479734042145007,0.00154125099991346,mendeley
2007-12,0.20029330043675,0.0377431042688271,0.0345800540471002,0.00282712315705468,0.0348284295959393,0.000889793559098237,,,,,,,,,,,,,,,,,,,,,,,,0.000889793559098237,0.0348284295959393,0.00282712315705468,mendeley
2008-01,0.115363119091035,0.0475756295092253,0.0135212848089637,0.00593226587631886,0.0338929909466645,0.00064943247058568,,,,,,,,,,,,,,,,,,,,,,,,0.00064943247058568,0.0338929909466645,0.00593226587631886,mendeley
2008-02,0.0302066149626005,0.0793115922209441,0.0358743103834218,0.0134514140338563,0.00852558931645328,0.00430586176234114,,,,,,,,,,,,,,,,,,,,,,,,0.00430586176234114,0.00852558931645328,0.0134514140338563,mendeley
2008-03,0.0494753001518621,0.0566217353282204,0.0463423531423191,0.0244905857172808,0.00329097682294684,0.00179569274815387,,,,,,,,,,,,,,,,,,,,,,,,0.00179569274815387,0.00329097682294684,0.0244905857172808,mendeley
2008-04,0.00753641356891494,0.021832140575962,0.0408792946293312,0.0154704693829664,0.00380030863612382,0.00358490813842205,,,,,,,,,,,,,,,,,,,,,,,,0.00358490813842205,0.00380030863612382,0.0154704693829664,mendeley
2008-05,0.00232983011001823,0.0053648539034382,0.0223835658104266,0.00453493556266383,0.02243366934639,0.00442514103038756,,,,,,,,,,,,,,,,,,,,,,,,0.00442514103038756,0.02243366934639,0.00453493556266383,mendeley
2008-06,0.00359778682018682,0.0110255960317438,0.0187457239685759,0.0040047076005783,0.132540089139514,0.00961666302228788,,,,,,,,,,,,,,,,,,,,,,,,0.00961666302228788,0.132540089139514,0.0040047076005783,mendeley
2008-07,0.0100236122690389,0.00786931483614195,0.0161182305879985,0.0038302947370716,0.038254143913587,0.00839087917585363,,,,,,,,,,,,,,,,,,,,,,,,0.00839087917585363,0.038254143913587,0.0038302947370716,mendeley
2008-08,0.0217233515452082,0.00392269171187075,0.0333587979546063,0.000788028503059412,0.0499949456736394,0.0190360440816945,,,,,,,,,,,,,,,,,,,,,,,,0.0190360440816945,0.0499949456736394,0.000788028503059412,mendeley
2008-09,0.025053741201721,0.000243948067616941,0.0505636953053681,0.00158370265817902,0.05614381698843,0.000614676874816112,,,,,,,,,,,,,,,,,,,,,,,,0.000614676874816112,0.05614381698843,0.00158370265817902,mendeley
2008-10,0.0912341754928582,0.000672300367104448,0.0233717094348251,0.000668834216461164,0.0527830055639852,0.00477294256753095,,,,,,,,,,,,,,,,,,,,,,,,0.00477294256753095,0.0527830055639852,0.000668834216461164,mendeley
2008-11,0.314307191611263,0.0553237506919327,0.00551765421446806,0.00105440267657471,0.0533972150221962,0.0100964098183441,,,,,,,,,,,,,,,,,,,,,,,,0.0100964098183441,0.0533972150221962,0.00105440267657471,mendeley
2008-12,0.249874188187792,0.172122452450579,0.00669169192725581,0.00736632431338065,0.0120346174028878,0.000351423160358664,,,,,,,,,,,,,,,,,,,,,,,,0.000351423160358664,0.0120346174028878,0.00736632431338065,mendeley
2009-01,0.0866449584905171,0.351681724319394,0.010565824409935,0.0119852828754635,0.00683071793504958,0.000849149068723985,,,,,,,,,,,,,,,,,,,,,,,,0.000849149068723985,0.00683071793504958,0.0119852828754635,mendeley
2009-02,0.0109676177911918,0.187595571466088,0.0013941362637763,0.0151551156197608,0.00180909788650196,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00180909788650196,0.0151551156197608,mendeley
2009-03,0.000113856888155066,0.0536009341825788,0.00259095122998977,0.00910949160227968,0.00546893721182258,0.00329808053802748,,,,,,,,,,,,,,,,,,,,,,,,0.00329808053802748,0.00546893721182258,0.00910949160227968,mendeley
2009-04,0.000179007218895364,0.0284687749300159,0.00120365662646989,0.0112352415233877,0.00444018111303649,0.0261789985550518,,,,,,,,,,,,,,,,,,,,,,,,0.0261789985550518,0.00444018111303649,0.0112352415233877,mendeley
2009-05,0.000449910344649917,0.0106379699494589,0.00564905434095014,0.00505237309565971,0.0434633653947319,0.0142074424980506,,,,,,,,,,,,,,,,,,,,,,,,0.0142074424980506,0.0434633653947319,0.00505237309565971,mendeley
2009-06,0.0023621832615311,0.0138432217141545,0.00468516411434109,0.00637905364016707,0.0146093758013033,0.0027171732800597,,,,,,,,,,,,,,,,,,,,,,,,0.0027171732800597,0.0146093758013033,0.00637905364016707,mendeley
2009-07,0.00156255733954287,0.00721720495059699,0.00315540068821675,0.00105843342738334,0.00419891382508128,0.000349580211452292,,,,,,,,,,,,,,,,,,,,,,,,0.000349580211452292,0.00419891382508128,0.00105843342738334,mendeley
2009-08,0.00313852061831229,0.00210067120643659,0.00407520388471372,0.000886284606572417,0.0252533878206007,0.000262515482458113,,,,,,,,,,,,,,,,,,,,,,,,0.000262515482458113,0.0252533878206007,0.000886284606572417,mendeley
2009-09,0.00177172763656803,1.14627785110883e-05,0.01886816574772,0.00153644363691047,0.0279521819487199,0.00340888316654542,,,,,,,,,,,,,,,,,,,,,,,,0.00340888316654542,0.0279521819487199,0.00153644363691047,mendeley
2009-10,0.00830432983200176,3.21211187888579e-05,0.00227347910347704,0.00054154383886285,0.0683082224924509,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0683082224924509,0.00054154383886285,mendeley
2009-11,0.0671271485900305,0.00201955331458874,0.00349230151277502,0.000209259453065492,0.0310259932339052,0.000310183759702511,,,,,,,,,,,,,,,,,,,,,,,,0.000310183759702511,0.0310259932339052,0.000209259453065492,mendeley
2009-12,0.0499924639939377,0.0125339100374397,0.00538477195385048,0.00105291091273873,0.0111336719539382,0.00010753234301751,,,,,,,,,,,,,,,,,,,,,,,,0.00010753234301751,0.0111336719539382,0.00105291091273873,mendeley
2010-01,0.00345688198742296,0.0292744338428483,0.00112247104124521,0.00039801674393982,0.0105243663240397,0.00296565696097139,,,,,,,,,,,,,,,,,,,,,,,,0.00296565696097139,0.0105243663240397,0.00039801674393982,mendeley
2010-02,0.000356581897616849,0.0272912122472601,0.000747692767315812,0.00197357185215131,0.0189565806555098,0.00531530112924082,,,,,,,,,,,,,,,,,,,,,,,,0.00531530112924082,0.0189565806555098,0.00197357185215131,mendeley
2010-03,0.000158662910295611,0.00881608983263723,0.000454777031459543,0.00236443864324884,0.0132517370841746,0.00629833769163665,,,,,,,,,,,,,,,,,,,,,,,,0.00629833769163665,0.0132517370841746,0.00236443864324884,mendeley
2010-04,0.000119403812052695,0.00536215592205892,0.00067262779157781,0.00177219564414727,0.00909936232682697,0.00766210417433808,,,,,,,,,,,,,,,,,,,,,,,,0.00766210417433808,0.00909936232682697,0.00177219564414727,mendeley
2010-05,0.000316155599874651,0.00120121661055335,0.00255995029020716,0.000806414849062193,0.0488558361836447,0.0219520833360438,,,,,,,,,,,,,,,,,,,,,,,,0.0219520833360438,0.0488558361836447,0.000806414849062193,mendeley
2010-06,0.000331878065056113,0.000408746022479953,0.00361689645947747,0.00107826527407998,0.0173380147724466,0.015301885572598,,,,,,,,,,,,,,,,,,,,,,,,0.015301885572598,0.0173380147724466,0.00107826527407998,mendeley
2010-07,0.000487475027107305,2.8707375660062e-05,0.00141587948055495,0.0001517951747214,0.0464411045904155,0.0138208532332824,,,,,,,,,,,,,,,,,,,,,,,,0.0138208532332824,0.0464411045904155,0.0001517951747214,mendeley
